Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR10039858,embryo invitro day 12,RNA-Seq,299,4765959192,PRJNA562548,SAMN12644334,2031994603,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774552,GSM4050483,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050483,embryo,SRP219759
SRR10039859,embryo invitro day 12,RNA-Seq,299,4792810102,PRJNA562548,SAMN12644333,2024589165,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774553,GSM4050484,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050484,embryo,SRP219759
SRR10039860,embryo invitro day 12,RNA-Seq,299,4685225074,PRJNA562548,SAMN12644332,2032483117,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774554,GSM4050485,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050485,embryo,SRP219759
SRR10039861,embryo invitro day 12,RNA-Seq,299,4792435339,PRJNA562548,SAMN12644331,1976183532,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774555,GSM4050486,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050486,embryo,SRP219759
SRR10039862,embryo invitro day 12,RNA-Seq,299,5100454427,PRJNA562548,SAMN12644330,2223007181,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774556,GSM4050487,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050487,embryo,SRP219759
SRR10039863,embryo invitro day 12,RNA-Seq,299,4017397056,PRJNA562548,SAMN12644329,1757624188,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774557,GSM4050488,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050488,embryo,SRP219759
SRR10039864,embryo invitro day 12,RNA-Seq,299,4040810057,PRJNA562548,SAMN12644328,1797216159,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774558,GSM4050489,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050489,embryo,SRP219759
SRR10039865,embryo invitro day 12,RNA-Seq,299,5043867528,PRJNA562548,SAMN12644327,2126050759,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774567,GSM4050490,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050490,embryo,SRP219759
SRR10039866,embryo invitro day 12,RNA-Seq,298,4162353208,PRJNA562548,SAMN12644326,1676284124,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774568,GSM4050491,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050491,embryo,SRP219759
SRR10039867,embryo invitro day 12,RNA-Seq,299,5016183354,PRJNA562548,SAMN12644325,1840949898,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774569,GSM4050492,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050492,embryo,SRP219759
SRR10039868,embryo invitro day 12,RNA-Seq,299,3994172480,PRJNA562548,SAMN12644324,1769010851,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774570,GSM4050493,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050493,embryo,SRP219759
SRR10039869,embryo invitro day 12,RNA-Seq,299,4985625248,PRJNA562548,SAMN12644323,1927934657,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774571,GSM4050494,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050494,embryo,SRP219759
SRR10039870,embryo invitro day 12,RNA-Seq,299,4837795915,PRJNA562548,SAMN12644322,1864090421,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774572,GSM4050495,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050495,embryo,SRP219759
SRR10039871,embryo invitro day 12,RNA-Seq,299,4296360006,PRJNA562548,SAMN12644369,1574701944,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774573,GSM4050496,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050496,embryo,SRP219759
SRR10039872,embryo invitro day 12,RNA-Seq,299,4737632223,PRJNA562548,SAMN12644366,1731859304,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774574,GSM4050497,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050497,embryo,SRP219759
SRR10039873,embryo invitro day 12,RNA-Seq,299,4882751508,PRJNA562548,SAMN12644353,1958144330,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774583,GSM4050498,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050498,embryo,SRP219759
SRR10039874,embryo invitro day 12,RNA-Seq,299,4919953429,PRJNA562548,SAMN12644348,1813238278,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774584,GSM4050499,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050499,embryo,SRP219759
SRR10039875,embryo invitro day 12,RNA-Seq,299,5048285861,PRJNA562548,SAMN12644342,2025265496,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774585,GSM4050500,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050500,embryo,SRP219759
SRR10039876,embryo invitro day 12,RNA-Seq,299,3850137829,PRJNA562548,SAMN12644341,1643765192,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774586,GSM4050501,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050501,embryo,SRP219759
SRR10039877,embryo invitro day 12,RNA-Seq,299,4465903175,PRJNA562548,SAMN12644340,1929597841,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774587,GSM4050502,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050502,embryo,SRP219759
SRR10039878,embryo invitro day 12,RNA-Seq,299,4772748776,PRJNA562548,SAMN12644339,1900592295,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774588,GSM4050503,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050503,embryo,SRP219759
SRR10039879,embryo invitro day 12,RNA-Seq,299,4810412148,PRJNA562548,SAMN12644338,1780886617,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774589,GSM4050504,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050504,embryo,SRP219759
SRR10039880,embryo invitro day 12,RNA-Seq,299,4757122903,PRJNA562548,SAMN12644337,1750061047,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774590,GSM4050505,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050505,embryo,SRP219759
SRR10039881,embryo invitro day 12,RNA-Seq,299,4873232105,PRJNA562548,SAMN12644070,1972362737,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774599,GSM4050506,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050506,embryo,SRP219759
SRR10039882,embryo invitro day 12,RNA-Seq,299,5075006888,PRJNA562548,SAMN12644069,1871910515,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774600,GSM4050507,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050507,embryo,SRP219759
SRR10039883,embryo invitro day 12,RNA-Seq,299,4991459595,PRJNA562548,SAMN12644068,1818226320,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774601,GSM4050508,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050508,embryo,SRP219759
SRR10039884,embryo invitro day 12,RNA-Seq,299,4734219446,PRJNA562548,SAMN12644067,1761382223,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774602,GSM4050509,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050509,embryo,SRP219759
SRR10039885,embryo invitro day 12,RNA-Seq,299,7843760290,PRJNA562548,SAMN12644066,3245582813,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774603,GSM4050510,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050510,embryo,SRP219759
SRR10039886,embryo invitro day 12,RNA-Seq,299,4962965593,PRJNA562548,SAMN12644065,1863007485,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774604,GSM4050511,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050511,embryo,SRP219759
SRR10039887,embryo invitro day 12,RNA-Seq,299,4178252564,PRJNA562548,SAMN12644064,1741139745,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774605,GSM4050512,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050512,embryo,SRP219759
SRR10039888,embryo invitro day 12,RNA-Seq,299,4981435065,PRJNA562548,SAMN12644063,1989252605,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774606,GSM4050513,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050513,embryo,SRP219759
SRR10039889,embryo invitro day 12,RNA-Seq,299,4786057177,PRJNA562548,SAMN12644098,2078002033,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774615,GSM4050514,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050514,embryo,SRP219759
SRR10039890,embryo invitro day 12,RNA-Seq,299,4826618200,PRJNA562548,SAMN12644097,1939062140,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774616,GSM4050515,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050515,embryo,SRP219759
SRR10039891,embryo invitro day 12,RNA-Seq,299,4933964594,PRJNA562548,SAMN12644095,1975021206,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774617,GSM4050516,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050516,embryo,SRP219759
SRR10039892,embryo invitro day 12,RNA-Seq,299,4670486055,PRJNA562548,SAMN12644094,2045809621,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774618,GSM4050517,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050517,embryo,SRP219759
SRR10039893,embryo invitro day 12,RNA-Seq,299,4315575663,PRJNA562548,SAMN12644092,1810364699,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774619,GSM4050518,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050518,embryo,SRP219759
SRR10039894,embryo invitro day 12,RNA-Seq,299,5081819564,PRJNA562548,SAMN12644090,2208579469,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774620,GSM4050519,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050519,embryo,SRP219759
SRR10039895,embryo invitro day 12,RNA-Seq,299,5059647937,PRJNA562548,SAMN12644088,2172926829,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774621,GSM4050520,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050520,embryo,SRP219759
SRR10039896,embryo invitro day 12,RNA-Seq,299,5064588373,PRJNA562548,SAMN12644086,2188159908,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774622,GSM4050521,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050521,embryo,SRP219759
SRR10039897,embryo invitro day 12,RNA-Seq,299,4329030990,PRJNA562548,SAMN12644083,1821764017,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774631,GSM4050522,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050522,embryo,SRP219759
SRR10039898,embryo invitro day 12,RNA-Seq,299,4575746127,PRJNA562548,SAMN12644081,1997683638,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774632,GSM4050523,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050523,embryo,SRP219759
SRR10039899,embryo invitro day 12,RNA-Seq,299,4224934820,PRJNA562548,SAMN12644111,1828858197,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774633,GSM4050524,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050524,embryo,SRP219759
SRR10039900,embryo invitro day 12,RNA-Seq,299,3933637921,PRJNA562548,SAMN12644108,1717878005,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774634,GSM4050525,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050525,embryo,SRP219759
SRR10039901,embryo invitro day 12,RNA-Seq,299,4486197451,PRJNA562548,SAMN12644107,1904859065,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774635,GSM4050526,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050526,embryo,SRP219759
SRR10039902,embryo invitro day 12,RNA-Seq,299,4228853727,PRJNA562548,SAMN12644106,1830371671,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774636,GSM4050527,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050527,embryo,SRP219759
SRR10039903,embryo invitro day 12,RNA-Seq,299,4800872161,PRJNA562548,SAMN12644105,2098073699,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774637,GSM4050528,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050528,embryo,SRP219759
SRR10039904,embryo invitro day 12,RNA-Seq,299,4534527838,PRJNA562548,SAMN12644104,1937309095,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774638,GSM4050529,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050529,embryo,SRP219759
SRR10039905,embryo invitro day 12,RNA-Seq,299,4081926278,PRJNA562548,SAMN12644103,1626443671,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774647,GSM4050530,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050530,embryo,SRP219759
SRR10039906,embryo invitro day 12,RNA-Seq,299,4426665926,PRJNA562548,SAMN12644102,1920503117,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774648,GSM4050531,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050531,embryo,SRP219759
SRR10039907,embryo invitro day 12,RNA-Seq,299,3880658599,PRJNA562548,SAMN12644101,1667104113,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774649,GSM4050532,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050532,embryo,SRP219759
SRR10039908,embryo invitro day 12,RNA-Seq,299,3970716209,PRJNA562548,SAMN12644100,1723138829,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774650,GSM4050533,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050533,embryo,SRP219759
SRR10039909,embryo invitro day 12,RNA-Seq,299,3997994548,PRJNA562548,SAMN12644099,1751232939,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774651,GSM4050534,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050534,embryo,SRP219759
SRR10039910,embryo invitro day 12,RNA-Seq,298,4090722105,PRJNA562548,SAMN12644020,1626518448,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774652,GSM4050535,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050535,embryo,SRP219759
SRR10039911,embryo invitro day 12,RNA-Seq,299,5168208691,PRJNA562548,SAMN12644015,2100498863,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774653,GSM4050536,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050536,embryo,SRP219759
SRR10039912,embryo invitro day 12,RNA-Seq,299,4684340755,PRJNA562548,SAMN12644014,2053490828,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774654,GSM4050537,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050537,embryo,SRP219759
SRR10039913,embryo invitro day 12,RNA-Seq,299,4326456194,PRJNA562548,SAMN12644013,1902262209,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774663,GSM4050538,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050538,embryo,SRP219759
SRR10039914,embryo invitro day 12,RNA-Seq,299,5689151769,PRJNA562548,SAMN12644019,2247010878,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774664,GSM4050539,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050539,embryo,SRP219759
SRR10039915,embryo invitro day 12,RNA-Seq,299,4114034947,PRJNA562548,SAMN12644018,1839398155,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774665,GSM4050540,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050540,embryo,SRP219759
SRR10039916,embryo invitro day 12,RNA-Seq,299,4916485127,PRJNA562548,SAMN12644017,1942115939,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774666,GSM4050541,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050541,embryo,SRP219759
SRR10039917,embryo invitro day 13.5,RNA-Seq,299,4856529450,PRJNA562548,SAMN12644016,1903283729,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774667,GSM4050542,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050542,embryo,SRP219759
SRR10039918,embryo invitro day 13.5,RNA-Seq,299,5096742200,PRJNA562548,SAMN12644044,1992747520,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774668,GSM4050543,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050543,embryo,SRP219759
SRR10039919,embryo invitro day 13.5,RNA-Seq,298,4361465727,PRJNA562548,SAMN12644043,1747444606,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774669,GSM4050544,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050544,embryo,SRP219759
SRR10039920,embryo invitro day 13.5,RNA-Seq,299,5067766389,PRJNA562548,SAMN12644042,1983690744,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774670,GSM4050545,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050545,embryo,SRP219759
SRR10039921,embryo invitro day 13.5,RNA-Seq,298,4633533553,PRJNA562548,SAMN12644041,1987698886,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774679,GSM4050546,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050546,embryo,SRP219759
SRR10039923,embryo invitro day 13.5,RNA-Seq,299,8263926607,PRJNA562548,SAMN12644039,3133691785,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774681,GSM4050548,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050548,embryo,SRP219759
SRR10039924,embryo invitro day 13.5,RNA-Seq,299,6843297461,PRJNA562548,SAMN12644038,2565575452,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774682,GSM4050549,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050549,embryo,SRP219759
SRR10039925,embryo invitro day 13.5,RNA-Seq,299,5372466668,PRJNA562548,SAMN12644037,2023459747,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774683,GSM4050550,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050550,embryo,SRP219759
SRR10039926,embryo invitro day 13.5,RNA-Seq,299,5786668130,PRJNA562548,SAMN12644036,2196198538,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774684,GSM4050551,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050551,embryo,SRP219759
