Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,development_day,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Stage
SRR8483646,RNA-Seq,300,1843827900,PRJNA516921,SAMN10815556,744106119,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288279,GSM3578871,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578871,trophoblasts,SRP181926,post-implantation
SRR8483647,RNA-Seq,300,1918881000,PRJNA516921,SAMN10815624,765884401,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288280,GSM3578872,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578872,trophoblasts,SRP181926,post-implantation
SRR8483648,RNA-Seq,300,761340600,PRJNA516921,SAMN10815561,309198246,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288281,GSM3578873,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578873,trophoblasts,SRP181926,post-implantation
SRR8483649,RNA-Seq,300,1773583500,PRJNA516921,SAMN10815560,716072831,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288282,GSM3578874,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578874,trophoblasts,SRP181926,post-implantation
SRR8483650,RNA-Seq,300,423749700,PRJNA516921,SAMN10815559,173146561,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288283,GSM3578875,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578875,trophoblasts,SRP181926,post-implantation
SRR8483651,RNA-Seq,300,1073242200,PRJNA516921,SAMN10815558,439136263,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288284,GSM3578876,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578876,trophoblasts,SRP181926,post-implantation
SRR8483652,RNA-Seq,300,1568744400,PRJNA516921,SAMN10815557,632904981,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288309,GSM3578877,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578877,trophoblasts,SRP181926,post-implantation
SRR8483653,RNA-Seq,300,1167586200,PRJNA516921,SAMN10815623,482574809,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288310,GSM3578878,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578878,trophoblasts,SRP181926,post-implantation
SRR8483654,RNA-Seq,300,1261487700,PRJNA516921,SAMN10815622,507819353,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288311,GSM3578879,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578879,trophoblasts,SRP181926,post-implantation
SRR8483655,RNA-Seq,300,1988689800,PRJNA516921,SAMN10815621,807291573,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288312,GSM3578880,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578880,trophoblasts,SRP181926,post-implantation
SRR8483656,RNA-Seq,300,603592500,PRJNA516921,SAMN10815620,242938212,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288313,GSM3578881,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578881,trophoblasts,SRP181926,post-implantation
SRR8483657,RNA-Seq,300,746763600,PRJNA516921,SAMN10815619,303690246,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288314,GSM3578882,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578882,trophoblasts,SRP181926,post-implantation
SRR8483658,RNA-Seq,300,1357515600,PRJNA516921,SAMN10815618,550641007,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288315,GSM3578883,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578883,trophoblasts,SRP181926,post-implantation
SRR8483659,RNA-Seq,300,1104344100,PRJNA516921,SAMN10815617,444815840,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288316,GSM3578884,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578884,trophoblasts,SRP181926,post-implantation
SRR8483660,RNA-Seq,300,677711400,PRJNA516921,SAMN10815616,274946429,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288317,GSM3578885,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578885,trophoblasts,SRP181926,post-implantation
SRR8483661,RNA-Seq,300,881524200,PRJNA516921,SAMN10815615,356530372,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288318,GSM3578886,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578886,trophoblasts,SRP181926,post-implantation
SRR8483662,RNA-Seq,300,1638946200,PRJNA516921,SAMN10815614,662312652,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288319,GSM3578887,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578887,trophoblasts,SRP181926,post-implantation
SRR8483663,RNA-Seq,300,1212796500,PRJNA516921,SAMN10815613,488786410,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288320,GSM3578888,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578888,trophoblasts,SRP181926,post-implantation
SRR8483664,RNA-Seq,300,536820300,PRJNA516921,SAMN10815612,223350390,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288321,GSM3578889,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578889,trophoblasts,SRP181926,post-implantation
SRR8483665,RNA-Seq,300,1731700500,PRJNA516921,SAMN10815611,707191319,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288322,GSM3578890,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578890,trophoblasts,SRP181926,post-implantation
SRR8483666,RNA-Seq,300,641158500,PRJNA516921,SAMN10815610,258251746,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288323,GSM3578891,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578891,trophoblasts,SRP181926,post-implantation
SRR8483667,RNA-Seq,300,1295847600,PRJNA516921,SAMN10815609,531851943,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288324,GSM3578892,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578892,trophoblasts,SRP181926,post-implantation
SRR8483668,RNA-Seq,300,1165843500,PRJNA516921,SAMN10815608,474325847,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288325,GSM3578893,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578893,trophoblasts,SRP181926,post-implantation
SRR8483669,RNA-Seq,300,533901000,PRJNA516921,SAMN10815607,218757876,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288326,GSM3578894,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578894,trophoblasts,SRP181926,post-implantation
SRR8483670,RNA-Seq,300,1048956600,PRJNA516921,SAMN10815606,424860991,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288327,GSM3578895,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578895,trophoblasts,SRP181926,post-implantation
SRR8483671,RNA-Seq,300,1283305800,PRJNA516921,SAMN10815605,519468926,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288328,GSM3578896,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578896,trophoblasts,SRP181926,post-implantation
SRR8483672,RNA-Seq,300,1151278800,PRJNA516921,SAMN10815604,462783833,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288329,GSM3578897,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578897,trophoblasts,SRP181926,post-implantation
SRR8483673,RNA-Seq,300,1825591800,PRJNA516921,SAMN10815603,746228153,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288330,GSM3578898,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578898,trophoblasts,SRP181926,post-implantation
SRR8483674,RNA-Seq,300,995510100,PRJNA516921,SAMN10815602,402565671,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288331,GSM3578899,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578899,trophoblasts,SRP181926,post-implantation
SRR8483675,RNA-Seq,300,1649680200,PRJNA516921,SAMN10815601,665902640,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288332,GSM3578900,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578900,trophoblasts,SRP181926,post-implantation
SRR8483676,RNA-Seq,300,1846950900,PRJNA516921,SAMN10815500,750169859,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288357,GSM3578901,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578901,trophoblasts,SRP181926,post-implantation
SRR8483677,RNA-Seq,300,1995675900,PRJNA516921,SAMN10815499,794518755,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288358,GSM3578902,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578902,trophoblasts,SRP181926,post-implantation
SRR8483678,RNA-Seq,300,1094289600,PRJNA516921,SAMN10815498,443033921,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288359,GSM3578903,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578903,trophoblasts,SRP181926,post-implantation
SRR8483679,RNA-Seq,300,567132900,PRJNA516921,SAMN10815497,234314141,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288360,GSM3578904,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578904,trophoblasts,SRP181926,post-implantation
SRR8483680,RNA-Seq,300,1410169200,PRJNA516921,SAMN10815555,575467961,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288361,GSM3578905,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578905,trophoblasts,SRP181926,post-implantation
SRR8483681,RNA-Seq,300,1343745600,PRJNA516921,SAMN10815554,549340777,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288362,GSM3578906,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578906,trophoblasts,SRP181926,post-implantation
SRR8483682,RNA-Seq,300,562206000,PRJNA516921,SAMN10815553,227186728,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288363,GSM3578907,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578907,trophoblasts,SRP181926,post-implantation
SRR8483683,RNA-Seq,300,1069459500,PRJNA516921,SAMN10815552,427353822,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288364,GSM3578908,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578908,trophoblasts,SRP181926,post-implantation
SRR8483684,RNA-Seq,300,785107200,PRJNA516921,SAMN10815551,318575895,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288365,GSM3578909,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578909,trophoblasts,SRP181926,post-implantation
SRR8483685,RNA-Seq,300,891062100,PRJNA516921,SAMN10815550,358375351,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288366,GSM3578910,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578910,trophoblasts,SRP181926,post-implantation
SRR8483686,RNA-Seq,300,723846600,PRJNA516921,SAMN10815549,289867656,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288367,GSM3578911,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578911,trophoblasts,SRP181926,post-implantation
SRR8483687,RNA-Seq,300,1197110400,PRJNA516921,SAMN10815548,482869879,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288368,GSM3578912,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578912,trophoblasts,SRP181926,post-implantation
SRR8483688,RNA-Seq,300,1192266600,PRJNA516921,SAMN10815547,476379510,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288369,GSM3578913,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578913,trophoblasts,SRP181926,Endometrial
SRR8483689,RNA-Seq,300,970457100,PRJNA516921,SAMN10815546,393084831,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288370,GSM3578914,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578914,trophoblasts,SRP181926,Endometrial
SRR8483690,RNA-Seq,300,1073357400,PRJNA516921,SAMN10815545,431034004,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288371,GSM3578915,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578915,trophoblasts,SRP181926,Endometrial
SRR8483691,RNA-Seq,300,1137203100,PRJNA516921,SAMN10815544,459979009,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288372,GSM3578916,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578916,trophoblasts,SRP181926,Endometrial
SRR8483692,RNA-Seq,300,741056700,PRJNA516921,SAMN10815543,311743563,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288373,GSM3578917,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578917,trophoblasts,SRP181926,Endometrial
SRR8483693,RNA-Seq,300,1319520900,PRJNA516921,SAMN10815542,529865188,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288374,GSM3578918,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578918,trophoblasts,SRP181926,Endometrial
SRR8483694,RNA-Seq,300,910932600,PRJNA516921,SAMN10815541,368867608,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288375,GSM3578919,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578919,trophoblasts,SRP181926,Endometrial
SRR8483695,RNA-Seq,300,1000979100,PRJNA516921,SAMN10815540,393834126,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288376,GSM3578920,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578920,trophoblasts,SRP181926,Endometrial
SRR8483696,RNA-Seq,300,743316000,PRJNA516921,SAMN10815539,286123859,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288377,GSM3578921,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578921,trophoblasts,SRP181926,Endometrial
SRR8483697,RNA-Seq,300,1128567600,PRJNA516921,SAMN10815538,442443695,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288378,GSM3578922,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578922,trophoblasts,SRP181926,Endometrial
SRR8483698,RNA-Seq,300,1072446900,PRJNA516921,SAMN10815537,426384672,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288379,GSM3578923,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578923,trophoblasts,SRP181926,Endometrial
SRR8483699,RNA-Seq,300,993829200,PRJNA516921,SAMN10815536,392135722,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288380,GSM3578924,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578924,trophoblasts,SRP181926,Endometrial
SRR8483700,RNA-Seq,300,861711600,PRJNA516921,SAMN10815535,338492935,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288405,GSM3578925,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578925,trophoblasts,SRP181926,Endometrial
SRR8483701,RNA-Seq,300,841843500,PRJNA516921,SAMN10815534,329912935,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288406,GSM3578926,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578926,trophoblasts,SRP181926,Endometrial
SRR8483702,RNA-Seq,300,771944100,PRJNA516921,SAMN10815533,303550615,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288407,GSM3578927,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578927,trophoblasts,SRP181926,Endometrial
SRR8483703,RNA-Seq,300,485057100,PRJNA516921,SAMN10815532,192897597,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288408,GSM3578928,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578928,trophoblasts,SRP181926,Endometrial
SRR8483704,RNA-Seq,300,692282100,PRJNA516921,SAMN10815531,276048351,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288409,GSM3578929,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578929,trophoblasts,SRP181926,Endometrial
SRR8483705,RNA-Seq,300,968026500,PRJNA516921,SAMN10815530,382346819,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288410,GSM3578930,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578930,trophoblasts,SRP181926,Endometrial
SRR8483706,RNA-Seq,300,884749500,PRJNA516921,SAMN10815663,353470190,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288411,GSM3578931,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578931,trophoblasts,SRP181926,Endometrial
SRR8483707,RNA-Seq,300,586063200,PRJNA516921,SAMN10815662,232573681,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288412,GSM3578932,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578932,trophoblasts,SRP181926,Endometrial
SRR8483708,RNA-Seq,300,1119231300,PRJNA516921,SAMN10815661,446642235,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288413,GSM3578933,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578933,trophoblasts,SRP181926,Endometrial
SRR8483709,RNA-Seq,300,516361800,PRJNA516921,SAMN10815660,206960912,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288414,GSM3578934,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578934,trophoblasts,SRP181926,Endometrial
SRR8483710,RNA-Seq,300,1062008700,PRJNA516921,SAMN10815659,432861300,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288415,GSM3578935,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578935,trophoblasts,SRP181926,Endometrial
SRR8483711,RNA-Seq,300,1338798000,PRJNA516921,SAMN10815658,551247342,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288416,GSM3578936,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578936,trophoblasts,SRP181926,Endometrial
SRR8483712,RNA-Seq,300,1058048400,PRJNA516921,SAMN10815657,426946877,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Endometrial,SRX5288417,GSM3578937,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578937,trophoblasts,SRP181926,Endometrial
SRR8483713,RNA-Seq,300,1116783900,PRJNA516921,SAMN10815397,443384860,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day6,SRX5288290,GSM3578306,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578306,trophoblasts,SRP181926,blastocyst
SRR8483714,RNA-Seq,300,1111255800,PRJNA516921,SAMN10815396,444793195,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day6,SRX5288291,GSM3578307,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578307,trophoblasts,SRP181926,blastocyst
SRR8483715,RNA-Seq,300,1124133600,PRJNA516921,SAMN10815395,487868279,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day6,SRX5288292,GSM3578308,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578308,trophoblasts,SRP181926,blastocyst
