Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_count,cell_ID,Cell_Line,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Time_point,Treatment
SRR12861113,OTHER,74,9534826,PRJNA603321,SAMN16505084,3798745,1,VZA01706.K11,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327883,GSM4841923,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841923,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861114,OTHER,74,13474438,PRJNA603321,SAMN16505083,5349594,1,VZA01706.K12,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327884,GSM4841924,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841924,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861115,OTHER,74,17242370,PRJNA603321,SAMN16505082,6819693,1,VZA01706.K13,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327885,GSM4841925,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841925,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861116,OTHER,74,17240150,PRJNA603321,SAMN16505080,6812628,1,VZA01706.K14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327886,GSM4841926,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841926,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861117,OTHER,74,20149164,PRJNA603321,SAMN16505079,7922760,1,VZA01706.K15,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327887,GSM4841927,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841927,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861118,OTHER,74,241758,PRJNA603321,SAMN16505078,179983,1,VZA01706.K16,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327888,GSM4841928,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841928,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861119,OTHER,74,24981290,PRJNA603321,SAMN16505077,9820723,1,VZA01706.K17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327889,GSM4841929,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841929,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861120,OTHER,74,26476460,PRJNA603321,SAMN16505076,10369277,1,VZA01706.K18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327890,GSM4841930,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841930,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861121,OTHER,74,17445574,PRJNA603321,SAMN16505150,7142583,1,VZA01706.K19,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327891,GSM4841931,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841931,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861122,OTHER,74,10917738,PRJNA603321,SAMN16505149,4375888,1,VZA01706.K20,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329070,GSM4841932,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841932,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861123,OTHER,74,15968386,PRJNA603321,SAMN16505148,6326031,1,VZA01706.K21,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329071,GSM4841933,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841933,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861124,OTHER,74,32285904,PRJNA603321,SAMN16505147,12714742,1,VZA01706.K22,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329072,GSM4841934,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841934,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861125,OTHER,74,16487644,PRJNA603321,SAMN16505146,6636832,1,VZA01706.K23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329073,GSM4841935,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841935,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861126,OTHER,74,15492936,PRJNA603321,SAMN16505145,6194752,1,VZA01706.K24,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329074,GSM4841936,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841936,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861127,OTHER,74,14203486,PRJNA603321,SAMN16505144,5667353,1,VZA01706.L01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329075,GSM4841937,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841937,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861128,OTHER,74,24138800,PRJNA603321,SAMN16505143,9527110,1,VZA01706.L02,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329076,GSM4841938,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841938,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861129,OTHER,74,7926732,PRJNA603321,SAMN16505142,3177716,1,VZA01706.L03,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329077,GSM4841939,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841939,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861130,OTHER,74,28168396,PRJNA603321,SAMN16505141,10981992,1,VZA01706.L04,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329078,GSM4841940,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841940,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861131,OTHER,74,6961550,PRJNA603321,SAMN16505140,2801843,1,VZA01706.L05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329079,GSM4841941,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841941,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861132,OTHER,74,28876132,PRJNA603321,SAMN16505139,11401424,1,VZA01706.L06,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329080,GSM4841942,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841942,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861133,OTHER,74,18463296,PRJNA603321,SAMN16505138,7350286,1,VZA01706.L07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329081,GSM4841943,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841943,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861134,OTHER,74,23310370,PRJNA603321,SAMN16505137,9171417,1,VZA01706.L08,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329082,GSM4841944,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841944,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861135,OTHER,74,9974460,PRJNA603321,SAMN16505136,3993108,1,VZA01706.L09,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329083,GSM4841945,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841945,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861136,OTHER,74,34034006,PRJNA603321,SAMN16505135,13404333,1,VZA01706.L10,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329084,GSM4841946,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841946,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861137,OTHER,74,11496788,PRJNA603321,SAMN16505134,4564468,1,VZA01706.L11,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329085,GSM4841947,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841947,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861138,OTHER,74,18879398,PRJNA603321,SAMN16505133,7481864,1,VZA01706.L12,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329086,GSM4841948,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841948,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861139,OTHER,74,26260084,PRJNA603321,SAMN16505132,10386321,1,VZA01706.L13,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329087,GSM4841949,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841949,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861140,OTHER,74,33063718,PRJNA603321,SAMN16505131,13003494,1,VZA01706.L14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329088,GSM4841950,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841950,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861141,OTHER,74,29519192,PRJNA603321,SAMN16505130,11550468,1,VZA01706.L15,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329089,GSM4841951,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841951,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861142,OTHER,74,28231740,PRJNA603321,SAMN16505172,11131085,1,VZA01706.L16,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329090,GSM4841952,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841952,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861143,OTHER,74,27365644,PRJNA603321,SAMN16505171,10797803,1,VZA01706.L17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329091,GSM4841953,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841953,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861144,OTHER,74,29457180,PRJNA603321,SAMN16505170,11619614,1,VZA01706.L18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329092,GSM4841954,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841954,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861145,OTHER,74,16952882,PRJNA603321,SAMN16505169,7023509,1,VZA01706.L19,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329093,GSM4841955,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841955,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861146,OTHER,74,15283960,PRJNA603321,SAMN16505168,6085818,1,VZA01706.L20,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329763,GSM4841956,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841956,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861147,OTHER,74,22921056,PRJNA603321,SAMN16505167,9048301,1,VZA01706.L21,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329764,GSM4841957,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841957,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861148,OTHER,74,27353212,PRJNA603321,SAMN16505161,10854247,1,VZA01706.L22,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329765,GSM4841958,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841958,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861149,OTHER,74,41983826,PRJNA603321,SAMN16505166,16670694,1,VZA01706.L23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329766,GSM4841959,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841959,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861150,OTHER,74,17089782,PRJNA603321,SAMN16505165,6790271,1,VZA01706.L24,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329767,GSM4841960,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841960,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12861151,OTHER,74,14655626,PRJNA603321,SAMN16505164,5818612,1,VZA01706.M01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329768,GSM4841961,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841961,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861152,OTHER,74,9986670,PRJNA603321,SAMN16505163,3988888,1,VZA01706.M02,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329769,GSM4841962,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841962,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861153,OTHER,74,5082468,PRJNA603321,SAMN16505162,2078722,1,VZA01706.M03,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329770,GSM4841963,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841963,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861154,OTHER,74,4725418,PRJNA603321,SAMN16505160,2010156,1,VZA01706.M04,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329771,GSM4841964,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841964,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861155,OTHER,74,4781880,PRJNA603321,SAMN16505159,1954795,1,VZA01706.M05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329772,GSM4841965,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841965,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861156,OTHER,74,12274010,PRJNA603321,SAMN16505158,4881080,1,VZA01706.M06,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329773,GSM4841966,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841966,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861157,OTHER,74,3857398,PRJNA603321,SAMN16505157,1672172,1,VZA01706.M07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329774,GSM4841967,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841967,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12861158,RNA-Seq,74,38809892,PRJNA603321,SAMN16499207,14367671,1,VZA01702.A13,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328770,GSM4839637,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839637,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861159,RNA-Seq,74,819698,PRJNA603321,SAMN16499206,374006,1,VZA01702.A14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328771,GSM4839638,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839638,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861160,RNA-Seq,74,53017670,PRJNA603321,SAMN16499205,19693572,1,VZA01702.A15,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328772,GSM4839639,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839639,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861161,RNA-Seq,74,33356092,PRJNA603321,SAMN16499204,12401823,1,VZA01702.A16,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328773,GSM4839640,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839640,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861162,RNA-Seq,74,16820792,PRJNA603321,SAMN16499203,6317387,1,VZA01702.A17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328774,GSM4839641,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839641,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861163,RNA-Seq,74,20480018,PRJNA603321,SAMN16499202,7651229,1,VZA01702.A18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328775,GSM4839642,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839642,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861164,RNA-Seq,74,33122326,PRJNA603321,SAMN16499201,12281153,1,VZA01702.A19,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328776,GSM4839643,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839643,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861165,RNA-Seq,74,33640622,PRJNA603321,SAMN16499200,12536912,1,VZA01702.A20,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328777,GSM4839644,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839644,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861166,RNA-Seq,74,17136846,PRJNA603321,SAMN16499199,6418537,1,VZA01702.A21,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328778,GSM4839645,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839645,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861167,RNA-Seq,74,21092146,PRJNA603321,SAMN16499198,7891679,1,VZA01702.A22,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328779,GSM4839646,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839646,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861168,RNA-Seq,74,11128638,PRJNA603321,SAMN16499197,4214731,1,VZA01702.A23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328780,GSM4839647,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839647,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861169,RNA-Seq,74,16858384,PRJNA603321,SAMN16499241,6315396,1,VZA01702.A24,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9328781,GSM4839648,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839648,DNTR-seq mRNA,SRP245376,48h,Control
SRR12861170,RNA-Seq,74,13026146,PRJNA603321,SAMN16499240,4941803,1,VZA01702.B01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330747,GSM4839649,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839649,DNTR-seq mRNA,SRP245376,48h,X-ray 1Gy
SRR12861171,RNA-Seq,74,8356746,PRJNA603321,SAMN16499239,3182598,1,VZA01702.B02,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330748,GSM4839650,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839650,DNTR-seq mRNA,SRP245376,48h,X-ray 1Gy
SRR12861172,RNA-Seq,74,1859768,PRJNA603321,SAMN16499238,775914,1,VZA01702.B03,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330749,GSM4839651,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839651,DNTR-seq mRNA,SRP245376,48h,X-ray 1Gy
SRR12861173,RNA-Seq,74,15657660,PRJNA603321,SAMN16499237,5901476,1,VZA01702.B04,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330750,GSM4839652,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839652,DNTR-seq mRNA,SRP245376,48h,X-ray 1Gy
SRR12861174,RNA-Seq,74,22196596,PRJNA603321,SAMN16499236,8350639,1,VZA01702.B05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330751,GSM4839653,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839653,DNTR-seq mRNA,SRP245376,48h,X-ray 1Gy
SRR12861175,RNA-Seq,74,12334542,PRJNA603321,SAMN16499235,4667047,1,VZA01702.B06,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330752,GSM4839654,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4839654,DNTR-seq mRNA,SRP245376,48h,X-ray 1Gy
